District,Chart,Instrument,Var_name,Variable,Section,Link_to_District,Type,Matrix_prompt,Item_text,Value,ResponseCategory,SubPopVar,SubPopVal,UnweightedCnt,Item_N,Flag_Row,Flag_Item,WeightedCntEstimate,WeightedCntSTDError,WeightedCntCILowerBound,WeightedCntCIUpperBound,WeightedPctEstimate,WeightedPctSTDError,WeightedPctCILowerBound,WeightedPctCIUpperBound,WeightedMean,WeightedMeanSE,WeightedMeanCILowerBound,WeightedMeanCIUpperBound,WeightedMedian
Boston,D3,Principal,D3j,D_D3_Page_D3_a_D311,SOCIAL and EMOTIONAL LEARNING,N/A,Yes/No,Have you used or do you plan to use any of the following instruments to measure students' social and emotional competencies during the 2016-2017 school year? Please use 'Other' to specify/add all other instrument(s) you use in your school.,Survey of Academic and Youth Outcomes (SAYO),,,District Name,Boston,,26,N,N,,,,,,,,,0.12,0.05,0.02,0.21,0
Boston,D3,Principal,D3n,D_D3_Page_D3_a_D315,SOCIAL and EMOTIONAL LEARNING,N/A,Yes/No,Have you used or do you plan to use any of the following instruments to measure students' social and emotional competencies during the 2016-2017 school year? Please use 'Other' to specify/add all other instrument(s) you use in your school.,None of the above,0,No,District Name,Boston,20,26,N,N,54.14,9.08,35.97,72.31,76.92,7.15,60.32,87.96,,,,,
Boston,D3,Principal,D3n,D_D3_Page_D3_a_D315,SOCIAL and EMOTIONAL LEARNING,N/A,Yes/No,Have you used or do you plan to use any of the following instruments to measure students' social and emotional competencies during the 2016-2017 school year? Please use 'Other' to specify/add all other instrument(s) you use in your school.,None of the above,1,Yes,District Name,Boston,6,26,N,N,16.24,5.07,6.1,26.38,23.08,7.15,12.04,39.68,,,,,
Boston,D3,Principal,D3n,D_D3_Page_D3_a_D315,SOCIAL and EMOTIONAL LEARNING,N/A,Yes/No,Have you used or do you plan to use any of the following instruments to measure students' social and emotional competencies during the 2016-2017 school year? Please use 'Other' to specify/add all other instrument(s) you use in your school.,None of the above,(missing),missing,District Name,Boston,12,26,N,N,32.48,6.87,18.74,46.23,,,,,,,,,
Boston,D3,Principal,D3n,D_D3_Page_D3_a_D315,SOCIAL and EMOTIONAL LEARNING,N/A,Yes/No,Have you used or do you plan to use any of the following instruments to measure students' social and emotional competencies during the 2016-2017 school year? Please use 'Other' to specify/add all other instrument(s) you use in your school.,None of the above,,,District Name,Boston,,26,N,N,,,,,,,,,0.23,0.07,0.09,0.37,0
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,1,1 on scale of 1 to 9 (compliance<-> assistance),District Name,Boston,3,13,N,N,8.12,3.8,0.52,15.73,23.08,9.42,9.78,45.35,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,2,2 on scale of 1 to 9 (compliance<-> assistance),District Name,Boston,3,13,N,N,8.12,3.78,0.55,15.69,23.08,9.16,10.02,44.69,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,3,3 on scale of 1 to 9 (compliance<-> assistance),District Name,Boston,0,13,N,N,0,0,0,0,0,0,0,0,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,4,4 on scale of 1 to 9 (compliance<-> assistance),District Name,Boston,0,13,N,N,0,0,0,0,0,0,0,0,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,5,5 on scale of 1 to 9 (compliance<-> assistance),District Name,Boston,3,13,N,N,8.12,3.78,0.55,15.69,23.08,9.16,10.02,44.69,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,6,6 on scale of 1 to 9 (compliance<-> assistance),District Name,Boston,3,13,N,N,8.12,3.63,0.85,15.39,23.08,9.16,10.02,44.69,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,7,7 on scale of 1 to 9 (compliance<-> assistance),District Name,Boston,1,13,N,N,2.71,2.12,0,6.94,7.69,5.56,1.94,25.98,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,8,8 on scale of 1 to 9 (compliance<-> assistance),District Name,Boston,0,13,N,N,0,0,0,0,0,0,0,0,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,9,9 on scale of 1 to 9 (compliance<-> assistance),District Name,Boston,0,13,N,N,0,0,0,0,0,0,0,0,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,(missing),missing,District Name,Boston,12,13,N,N,32.48,6.87,18.74,46.23,,,,,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,-1,Don't Know,District Name,Boston,13,13,N,N,,,,,,,,,,,,,
Boston,E1,Principal,E1,E1,ESE OVERALL SUPPORT,E1,Ordinal,,To what extent has ESE's contact with your district focused on ensuring compliance as opposed to providing assistance?  Base your response on your district's recent experience with ESE.,,,District Name,Boston,,13,N,N,,,,,,,,,3.77,0.48,2.81,4.73,5
Boston,E2,Principal,E2a,E_Page_E2_a_E2,ESE OVERALL SUPPORT,E2a,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE provides services in a coherent, well-coordinated fashion.",1,Disagree Strongly,District Name,Boston,4,13,N,N,10.83,3.11,4.61,17.05,30.77,8.45,17.01,49.08,,,,,
Boston,E2,Principal,E2a,E_Page_E2_a_E2,ESE OVERALL SUPPORT,E2a,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE provides services in a coherent, well-coordinated fashion.",2,Disagree Somewhat,District Name,Boston,3,13,N,N,8.12,3.73,0.67,15.57,23.08,9.24,9.95,44.88,,,,,
Boston,E2,Principal,E2a,E_Page_E2_a_E2,ESE OVERALL SUPPORT,E2a,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE provides services in a coherent, well-coordinated fashion.",3,Agree Somewhat,District Name,Boston,5,13,N,N,13.54,4.81,3.92,23.15,38.46,10.05,21.48,58.81,,,,,
Boston,E2,Principal,E2a,E_Page_E2_a_E2,ESE OVERALL SUPPORT,E2a,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE provides services in a coherent, well-coordinated fashion.",4,Agree Strongly,District Name,Boston,1,13,N,N,2.71,2.12,0,6.94,7.69,5.52,1.96,25.83,,,,,
Boston,E2,Principal,E2a,E_Page_E2_a_E2,ESE OVERALL SUPPORT,E2a,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE provides services in a coherent, well-coordinated fashion.",(missing),missing,District Name,Boston,12,13,N,N,32.48,6.87,18.74,46.23,,,,,,,,,
Boston,E2,Principal,E2a,E_Page_E2_a_E2,ESE OVERALL SUPPORT,E2a,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE provides services in a coherent, well-coordinated fashion.",-1,Don't Know,District Name,Boston,13,13,N,N,,,,,,,,,,,,,
Boston,E2,Principal,E2a,E_Page_E2_a_E2,ESE OVERALL SUPPORT,E2a,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE provides services in a coherent, well-coordinated fashion.",,,District Name,Boston,,13,N,N,,,,,,,,,2.23,0.18,1.86,2.6,2
Boston,E2,Principal,E2b,E_Page_E2_b_E2,ESE OVERALL SUPPORT,E2b,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,ESE is effective in its efforts to improve the overall quality of public K-12 education.,1,Disagree Strongly,District Name,Boston,2,16,N,N,5.41,3.02,0,11.46,12.5,7.11,4.04,32.66,,,,,
Boston,E2,Principal,E2b,E_Page_E2_b_E2,ESE OVERALL SUPPORT,E2b,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,ESE is effective in its efforts to improve the overall quality of public K-12 education.,2,Disagree Somewhat,District Name,Boston,3,16,N,N,8.12,3.86,0.41,15.83,18.75,8.42,7.43,39.89,,,,,
Boston,E2,Principal,E2b,E_Page_E2_b_E2,ESE OVERALL SUPPORT,E2b,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,ESE is effective in its efforts to improve the overall quality of public K-12 education.,3,Agree Somewhat,District Name,Boston,9,16,N,N,24.36,6.47,11.42,37.3,56.25,9.07,38.45,72.57,,,,,
Boston,E2,Principal,E2b,E_Page_E2_b_E2,ESE OVERALL SUPPORT,E2b,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,ESE is effective in its efforts to improve the overall quality of public K-12 education.,4,Agree Strongly,District Name,Boston,2,16,N,N,5.41,2.97,0,11.36,12.5,6.24,4.59,29.76,,,,,
Boston,E2,Principal,E2b,E_Page_E2_b_E2,ESE OVERALL SUPPORT,E2b,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,ESE is effective in its efforts to improve the overall quality of public K-12 education.,(missing),missing,District Name,Boston,12,16,N,N,32.48,6.87,18.74,46.23,,,,,,,,,
Boston,E2,Principal,E2b,E_Page_E2_b_E2,ESE OVERALL SUPPORT,E2b,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,ESE is effective in its efforts to improve the overall quality of public K-12 education.,-1,Don't Know,District Name,Boston,10,16,N,N,,,,,,,,,,,,,
Boston,E2,Principal,E2b,E_Page_E2_b_E2,ESE OVERALL SUPPORT,E2b,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,ESE is effective in its efforts to improve the overall quality of public K-12 education.,,,District Name,Boston,,16,N,N,,,,,,,,,2.69,0.15,2.39,2.99,3
Boston,E2,Principal,E2c,E_Page_E2_c_E2,ESE OVERALL SUPPORT,E2c,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE communicates in a coherent, well-coordinated fashion.",1,Disagree Strongly,District Name,Boston,3,16,N,N,8.12,2.16,3.81,12.44,18.75,5.41,10.32,31.64,,,,,
Boston,E2,Principal,E2c,E_Page_E2_c_E2,ESE OVERALL SUPPORT,E2c,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE communicates in a coherent, well-coordinated fashion.",2,Disagree Somewhat,District Name,Boston,4,16,N,N,10.83,4.35,2.14,19.52,25,8.59,12.07,44.73,,,,,
Boston,E2,Principal,E2c,E_Page_E2_c_E2,ESE OVERALL SUPPORT,E2c,Ordinal,To what extent do you agree with each of the following statements regarding ESE's performance relative to policies and programs during the 2016-2017 school year?,"ESE communicates in a coherent, well-coordinated fashion.",3,Agree Somewhat,District Name,Boston,7,16,N,N,18.95,5.77,7.4,30.5,43.75,9.38,26.97,62.09,,,,,
