state	provider	provider_type	male	female	white	minority	male_percent	female_percent	white_percent	minority_percent
Ohio	John Carroll University	Traditional	47	92	116	23	0.338129496	0.661870504	0.834532374	0.165467626
Ohio	Kent State University	Traditional	220	695	811	84	0.240437158	0.759562842	0.906145251	0.093854749
Ohio	Lake Erie College	Traditional	10	26	35	1	0.277777778	0.722222222	0.972222222	0.027777778
Ohio	Lourdes University	Traditional	62	150	156	22	0.29245283	0.70754717	0.876404494	0.123595506
Ohio	Malone University	Traditional	26	70	89	7	0.270833333	0.729166667	0.927083333	0.072916667
Ohio	Marietta College	Traditional	6	47	51	2	0.113207547	0.886792453	0.962264151	0.037735849
Ohio	Miami University	Traditional	260	1016	1114	127	0.203761755	0.796238245	0.897663175	0.102336825
Ohio	Mount St. Joseph University	Traditional	24	76	81	19	0.24	0.76	0.81	0.19
Ohio	Mount Vernon Nazarene University	Traditional	29	129	139	14	0.183544304	0.816455696	0.908496732	0.091503268
Ohio	Muskingum University	Traditional	75	197	208	8	0.275735294	0.724264706	0.962962963	0.037037037
Ohio	Notre Dame College of Ohio	Traditional	99	359	353	105	0.216157205	0.783842795	0.770742358	0.229257642
Ohio	Oberlin College	Traditional	7	3	8	2	0.7	0.3	0.8	0.2
Ohio	Ohio Christian University	Traditional	9	29	34	4	0.236842105	0.763157895	0.894736842	0.105263158
Ohio	Ohio Dominican University	Traditional	35	110	125	19	0.24137931	0.75862069	0.868055556	0.131944444
Ohio	Ohio Northern University	Traditional	10	29	37	2	0.256410256	0.743589744	0.948717949	0.051282051
Ohio	Ohio University	Traditional	251	695	877	57	0.265327696	0.734672304	0.938972163	0.061027837
Ohio	Ohio Wesleyan University	Traditional	12	37	47	2	0.244897959	0.755102041	0.959183673	0.040816327
Ohio	Otterbein University	Traditional	82	192	207	26	0.299270073	0.700729927	0.888412017	0.111587983
Ohio	Shawnee State University	Traditional	21	102	117	6	0.170731707	0.829268293	0.951219512	0.048780488
Ohio	The College of Wooster	Traditional	15	24	35	4	0.384615385	0.615384615	0.897435897	0.102564103
Ohio	The Ohio State University	Traditional	78	257	304	41	0.232835821	0.767164179	0.88115942	0.11884058
Ohio	The University of Akron	Traditional	250	686	828	85	0.267094017	0.732905983	0.906900329	0.093099671
Ohio	The University of Toledo	Traditional	39	124	144	21	0.239263804	0.760736196	0.872727273	0.127272727
Ohio	University of Cincinnati	Traditional	52	172	187	24	0.232142857	0.767857143	0.886255924	0.113744076
Ohio	University of Dayton	Traditional	61	397	425	39	0.133187773	0.866812227	0.915948276	0.084051724
Ohio	University of Findlay	Traditional	49	129	140	12	0.275280899	0.724719101	0.921052632	0.078947368
Ohio	University of Mount Union	Traditional	24	73	89	8	0.24742268	0.75257732	0.917525773	0.082474227
Ohio	University of Rio Grande	Traditional	27	65	81	1	0.293478261	0.706521739	0.987804878	0.012195122
Ohio	Urbana University	Traditional	34	88	110	9	0.278688525	0.721311475	0.924369748	0.075630252
Ohio	Ursuline College	Traditional	4	28	23	9	0.125	0.875	0.71875	0.28125
Ohio	Walsh University	Traditional	64	180	206	22	0.262295082	0.737704918	0.903508772	0.096491228
Ohio	Wilmington College	Traditional	11	19	28	2	0.366666667	0.633333333	0.933333333	0.066666667
Ohio	Wittenberg University	Traditional	13	70	76	5	0.156626506	0.843373494	0.938271605	0.061728395
Ohio	Wright State University	Traditional	76	254	305	25	0.23030303	0.76969697	0.924242424	0.075757576
Ohio	Xavier University	Traditional	152	460	492	119	0.248366013	0.751633987	0.805237316	0.194762684
Ohio	Youngstown State University	Traditional	228	672	819	53	0.253333333	0.746666667	0.939220183	0.060779817
Oklahoma	Bacone College	Traditional	1	3	1	3	0.25	0.75	0.25	0.75
Oklahoma	Cameron University	Traditional	25	112	100	37	0.182481752	0.817518248	0.729927007	0.270072993
Oklahoma	East Central University	Traditional	61	140	155	40	0.303482587	0.696517413	0.794871795	0.205128205
Oklahoma	Langston University	Traditional	1	4	0	5	0.2	0.8	0	1
Oklahoma	Mid-America Christian University	Traditional	18	68	66	20	0.209302326	0.790697674	0.76744186	0.23255814
Oklahoma	Northeastern State University	Traditional	74	362	271	154	0.169724771	0.830275229	0.637647059	0.362352941
Oklahoma	Northwestern Oklahoma State University	Traditional	24	114	115	14	0.173913043	0.826086957	0.891472868	0.108527132
Oklahoma	Oklahoma Baptist University	Traditional	51	166	157	51	0.235023041	0.764976959	0.754807692	0.245192308
Oklahoma	Oklahoma Christian University	Traditional	18	80	91	7	0.183673469	0.816326531	0.928571429	0.071428571
Oklahoma	Oklahoma City University	Traditional	33	44	66	11	0.428571429	0.571428571	0.857142857	0.142857143
Oklahoma	Oklahoma Panhandle State University	Traditional	7	55	47	9	0.112903226	0.887096774	0.839285714	0.160714286
Oklahoma	Oklahoma State University	Traditional	205	749	771	182	0.214884696	0.785115304	0.809024134	0.190975866
Oklahoma	Oklahoma Wesleyan University	Traditional	21	52	54	18	0.287671233	0.712328767	0.75	0.25
Oklahoma	Oral Roberts University	Traditional	34	135	94	58	0.201183432	0.798816568	0.618421053	0.381578947
Oklahoma	Southeastern Oklahoma State University	Traditional	12	79	65	26	0.131868132	0.868131868	0.714285714	0.285714286
Oklahoma	Southern Nazarene University	Traditional	48	117	134	31	0.290909091	0.709090909	0.812121212	0.187878788
Oklahoma	Southwestern Oklahoma State University	Traditional	168	347	439	77	0.326213592	0.673786408	0.850775194	0.149224806
Oklahoma	St. Gregory's University	Traditional	1	10	9	2	0.090909091	0.909090909	0.818181818	0.181818182
Oklahoma	State Of Oklahoma Department of Education	Alternative, not IHE-based	227	270	258	44	0.456740443	0.543259557	0.854304636	0.145695364
Oklahoma	University of Central Oklahoma	Traditional	148	611	575	184	0.194993412	0.805006588	0.757575758	0.242424242
Oklahoma	University of Oklahoma	Traditional	82	527	471	85	0.134646962	0.865353038	0.847122302	0.152877698
Oklahoma	University of Science and Arts of Oklahoma	Traditional	4	36	34	6	0.1	0.9	0.85	0.15
Oklahoma	University of Tulsa	Traditional	20	76	76	17	0.208333333	0.791666667	0.817204301	0.182795699
Oregon	Concordia University-Oregon	Traditional	92	207	234	47	0.307692308	0.692307692	0.832740214	0.167259786
Oregon	Corban University	Traditional	9	37	37	8	0.195652174	0.804347826	0.822222222	0.177777778
Oregon	Eastern Oregon University	Traditional	27	119	124	15	0.184931507	0.815068493	0.892086331	0.107913669
Oregon	George Fox University	Traditional	48	130	145	33	0.269662921	0.730337079	0.814606742	0.185393258
Oregon	Lewis and Clark College	Traditional	26	63	69	13	0.292134831	0.707865169	0.841463415	0.158536585
Oregon	Linfield College	Traditional	6	35	26	11	0.146341463	0.853658537	0.702702703	0.297297297
Oregon	Marylhurst University	Traditional	7	18	21	3	0.28	0.72	0.875	0.125
Oregon	Multnomah University	Traditional	11	11	19	3	0.5	0.5	0.863636364	0.136363636
Oregon	Northwest Christian University	Traditional	8	44	50	2	0.153846154	0.846153846	0.961538462	0.038461538
Oregon	Oregon State University	Traditional	41	105	123	17	0.280821918	0.719178082	0.878571429	0.121428571
Oregon	Pacific University	Traditional	28	49	44	17	0.363636364	0.636363636	0.721311475	0.278688525
Oregon	Portland State University	Traditional	128	253	254	117	0.335958005	0.664041995	0.684636119	0.315363881
Oregon	Southern Oregon University	Traditional	40	67	78	7	0.373831776	0.626168224	0.917647059	0.082352941
Oregon	University of Oregon	Traditional	43	116	121	28	0.270440252	0.729559748	0.812080537	0.187919463
Oregon	University of Phoenix	Traditional	1	2	2	1	0.333333333	0.666666667	0.666666667	0.333333333
Oregon	University of Portland	Traditional	20	119	104	35	0.143884892	0.856115108	0.748201439	0.251798561
Oregon	Warner Pacific College	Traditional	18	49	54	13	0.268656716	0.731343284	0.805970149	0.194029851
Oregon	Western Oregon University	Traditional	40	113	131	16	0.261437908	0.738562092	0.891156463	0.108843537
Pennsylvania	ABCTE - PA	Alternative, not IHE-based	0	0	0	0
Pennsylvania	Albright College	Traditional	8	17	25	0	0.32	0.68	1	0
Pennsylvania	Alvernia University	Traditional	11	51	52	6	0.177419355	0.822580645	0.896551724	0.103448276
Pennsylvania	Alvernia University	Alternative, IHE-based	0	0	0	0
Pennsylvania	Arcadia University	Traditional	37	131	118	142	0.220238095	0.779761905	0.453846154	0.546153846
Pennsylvania	Arcadia University	Alternative, IHE-based	3	1	1	3	0.75	0.25	0.25	0.75
Pennsylvania	Baptist Bible Col and Seminary	Traditional	2	19	20	1	0.095238095	0.904761905	0.952380952	0.047619048
Pennsylvania	Bloomsburg University of PA	Traditional	31	229	213	17	0.119230769	0.880769231	0.926086957	0.073913043
Pennsylvania	Bloomsburg University of PA	Alternative, IHE-based	0	0	0	0
Pennsylvania	Bryn Mawr College	Traditional	1	6	4	3	0.142857143	0.857142857	0.571428571	0.428571429
Pennsylvania	Bucknell University	Traditional	2	13	14	1	0.133333333	0.866666667	0.933333333	0.066666667
Pennsylvania	Cabrini College	Traditional	100	316	316	66	0.240384615	0.759615385	0.827225131	0.172774869
Pennsylvania	Cabrini College	Alternative, IHE-based	2	1	3	0	0.666666667	0.333333333	1	0
Pennsylvania	Cairn University	Traditional	14	62	70	6	0.184210526	0.815789474	0.921052632	0.078947368
Pennsylvania	California University of PA	Traditional	31	152	170	11	0.169398907	0.830601093	0.939226519	0.060773481
Pennsylvania	California University of PA	Alternative, IHE-based	0	0	0	0
Pennsylvania	Carlow University	Traditional	17	193	167	43	0.080952381	0.919047619	0.795238095	0.204761905
Pennsylvania	Carnegie-Mellon University	Traditional	2	9	0	0	0.181818182	0.818181818
Pennsylvania	Carnegie-Mellon University	Alternative, IHE-based	0	1	0	0	0	1
Pennsylvania	Cedar Crest College	Traditional	4	65	59	8	0.057971014	0.942028986	0.880597015	0.119402985
Pennsylvania	Chatham University	Traditional	7	35	35	12	0.166666667	0.833333333	0.744680851	0.255319149
Pennsylvania	Chestnut Hill College	Traditional	32	196	90	123	0.140350877	0.859649123	0.422535211	0.577464789
Pennsylvania	Chestnut Hill College	Alternative, IHE-based	1	3	1	3	0.25	0.75	0.25	0.75
Pennsylvania	Cheyney University of PA	Traditional	20	30	1	47	0.4	0.6	0.020833333	0.979166667
Pennsylvania	Clarion Univ of PA/ Main	Traditional	65	191	243	10	0.25390625	0.74609375	0.960474308	0.039525692
Pennsylvania	Delaware Valley College	Traditional	16	17	25	4	0.484848485	0.515151515	0.862068966	0.137931034
Pennsylvania	Delaware Valley College	Alternative, IHE-based	7	7	10	2	0.5	0.5	0.833333333	0.166666667
Pennsylvania	DeSales University	Traditional	3	29	26	7	0.09375	0.90625	0.787878788	0.212121212
Pennsylvania	DeSales University	Alternative, IHE-based	0	0	0	0
Pennsylvania	Dickinson College	Traditional	3	4	5	2	0.428571429	0.571428571	0.714285714	0.285714286
Pennsylvania	Drexel University	Traditional	125	382	333	125	0.246548323	0.753451677	0.727074236	0.272925764
Pennsylvania	Drexel University	Alternative, IHE-based	9	2	6	4	0.818181818	0.181818182	0.6	0.4
Pennsylvania	Duquesne University	Traditional	86	455	155	12	0.15896488	0.84103512	0.928143713	0.071856287
Pennsylvania	Duquesne University	Alternative, IHE-based	0	0	0	0
Pennsylvania	East Stroudsburg Univ of PA	Traditional	61	156	198	17	0.281105991	0.718894009	0.920930233	0.079069767
Pennsylvania	East Stroudsburg Univ of PA	Alternative, IHE-based	0	0	0	0
Pennsylvania	Eastern University	Traditional	31	112	88	55	0.216783217	0.783216783	0.615384615	0.384615385
Pennsylvania	Eastern University	Alternative, IHE-based	1	1	2	0	0.5	0.5	1	0
Pennsylvania	Edinboro University of PA	Traditional	105	366	415	56	0.222929936	0.777070064	0.881104034	0.118895966
Pennsylvania	Elizabethtown College	Traditional	3	43	45	1	0.065217391	0.934782609	0.97826087	0.02173913
Pennsylvania	Gannon University	Traditional	2	27	28	1	0.068965517	0.931034483	0.965517241	0.034482759
Pennsylvania	Geneva College	Traditional	8	20	25	3	0.285714286	0.714285714	0.892857143	0.107142857
Pennsylvania	Gettysburg College	Traditional	8	14	21	1	0.363636364	0.636363636	0.954545455	0.045454545
Pennsylvania	Grove City College	Traditional	55	198	238	10	0.217391304	0.782608696	0.959677419	0.040322581
Pennsylvania	Gwynedd-Mercy College	Traditional	20	102	102	20	0.163934426	0.836065574	0.836065574	0.163934426
Pennsylvania	Gwynedd-Mercy College	Alternative, IHE-based	20	102	102	20	0.163934426	0.836065574	0.836065574	0.163934426
Pennsylvania	Holy Family University	Traditional	17	78	89	6	0.178947368	0.821052632	0.936842105	0.063157895
Pennsylvania	Holy Family University	Alternative, IHE-based	1	1	2	0	0.5	0.5	1	0
Pennsylvania	Immaculata University	Traditional	12	101	76	13	0.10619469	0.89380531	0.853932584	0.146067416
Pennsylvania	Immaculata University	Alternative, IHE-based	0	0	0	0
Pennsylvania	Indiana Univ of PA/ Main	Traditional	61	215	261	15	0.221014493	0.778985507	0.945652174	0.054347826
Pennsylvania	Juniata College	Traditional	18	51	62	7	0.260869565	0.739130435	0.898550725	0.101449275
Pennsylvania	Keystone College	Traditional	11	35	34	2	0.239130435	0.760869565	0.944444444	0.055555556
Pennsylvania	King's College	Traditional	26	77	86	9	0.252427184	0.747572816	0.905263158	0.094736842
Pennsylvania	Kutztown University of PA	Traditional	95	385	434	39	0.197916667	0.802083333	0.917547569	0.082452431
Pennsylvania	La Roche College	Traditional	7	9	16	0	0.4375	0.5625	1	0
Pennsylvania	La Salle University	Traditional	21	109	99	31	0.161538462	0.838461538	0.761538462	0.238461538
Pennsylvania	La Salle University	Alternative, IHE-based	1	1	1	1	0.5	0.5	0.5	0.5
Pennsylvania	Lancaster Bible College	Traditional	8	55	62	1	0.126984127	0.873015873	0.984126984	0.015873016
Pennsylvania	Lebanon Valley College	Traditional	16	56	69	2	0.222222222	0.777777778	0.971830986	0.028169014
Pennsylvania	Lehigh University	Traditional	8	28	29	4	0.222222222	0.777777778	0.878787879	0.121212121
Pennsylvania	Lincoln University	Traditional	8	53	2	59	0.131147541	0.868852459	0.032786885	0.967213115
Pennsylvania	Lincoln University	Alternative, IHE-based	3	15	1	17	0.166666667	0.833333333	0.055555556	0.944444444
Pennsylvania	Lock Haven Univ of PA/ Main	Traditional	59	163	215	5	0.265765766	0.734234234	0.977272727	0.022727273
Pennsylvania	Lycoming College	Traditional	3	5	4	1	0.375	0.625	0.8	0.2
Pennsylvania	Lycoming College	Alternative, IHE-based	4	6	5	0	0.4	0.6	1	0
Pennsylvania	Mansfield University of PA	Traditional	23	226	237	12	0.092369478	0.907630522	0.951807229	0.048192771
Pennsylvania	Marywood University	Traditional	39	139	152	12	0.219101124	0.780898876	0.926829268	0.073170732
Pennsylvania	Marywood University	Alternative, IHE-based	0	0	0	0
Pennsylvania	Mercyhurst College	Traditional	29	19	116	5	0.604166667	0.395833333	0.958677686	0.041322314
Pennsylvania	Messiah College	Traditional	47	168	198	16	0.218604651	0.781395349	0.925233645	0.074766355
Pennsylvania	Millersville University of PA	Traditional	57	247	277	26	0.1875	0.8125	0.914191419	0.085808581
Pennsylvania	Millersville University of PA	Alternative, IHE-based	0	0	0	0
Pennsylvania	Misericordia University	Traditional	13	75	85	3	0.147727273	0.852272727	0.965909091	0.034090909
Pennsylvania	Moore College of Art & Design	Traditional	0	30	20	9	0	1	0.689655172	0.310344828
Pennsylvania	Moore College of Art & Design	Alternative, IHE-based	0	0	0	0
Pennsylvania	Moravian College/Theological Seminary	Traditional	12	32	42	2	0.272727273	0.727272727	0.954545455	0.045454545
Pennsylvania	Mount Aloysius College	Traditional	22	50	62	2	0.305555556	0.694444444	0.96875	0.03125
Pennsylvania	Muhlenberg College	Traditional	6	37	43	0	0.139534884	0.860465116	1	0
Pennsylvania	Neumann University	Traditional	34	183	140	34	0.156682028	0.843317972	0.804597701	0.195402299
Pennsylvania	Penn State University – University Park	Traditional	145	661	726	86	0.179900744	0.820099256	0.89408867	0.10591133
Pennsylvania	Penn State University Harrisburg	Traditional	13	42	46	9	0.236363636	0.763636364	0.836363636	0.163636364
Pennsylvania	Point Park University	Traditional	28	83	79	32	0.252252252	0.747747748	0.711711712	0.288288288
Pennsylvania	Robert Morris University	Traditional	32	83	101	9	0.27826087	0.72173913	0.918181818	0.081818182
Pennsylvania	Rosemont College	Traditional	14	42	31	25	0.25	0.75	0.553571429	0.446428571
Pennsylvania	Saint Francis University	Traditional	6	46	50	2	0.115384615	0.884615385	0.961538462	0.038461538
Pennsylvania	Saint Joseph's University	Traditional	62	495	470	84	0.111310592	0.888689408	0.848375451	0.151624549
Pennsylvania	Saint Joseph's University	Alternative, IHE-based	0	0	0	0
