state	program_code	provider	provider_type	total	male	female	white	minority	male_percent	female_percent	white_percent	minority_percent
New York	625	Pace University - NYC	Traditional	116	28	87	63	47	0.243478261	0.756521739	0.572727273	0.427272727
New York	625	Pace University - NYC	Alternative, IHE-based	340	114	226	127	150	0.335294118	0.664705882	0.458483755	0.541516245
New York	630	Pace University-Pleasantville	Traditional	213	41	172	147	60	0.192488263	0.807511737	0.710144928	0.289855072
New York	630	Pace University-Pleasantville	Alternative, IHE-based	1	0	1	0	0	0	1
New York	640	Pratt Institute	Traditional	65	9	56	35	20	0.138461538	0.861538462	0.636363636	0.363636364
New York	858	Relay School of Education	Alternative, IHE-based	512	169	343	194	274	0.330078125	0.669921875	0.414529915	0.585470085
New York	650	Roberts Wesleyan College	Traditional	212	62	150	167	40	0.29245283	0.70754717	0.806763285	0.193236715
New York	655	Rochester Inst. of Technology	Traditional	24	3	21	18	1	0.125	0.875	0.947368421	0.052631579
New York	660	Sage Colleges (The) - Albany	Traditional	65	19	16	26	8	0.542857143	0.457142857	0.764705882	0.235294118
New York	662	Sage Colleges (The) - Troy	Traditional	156	9	74	62	13	0.108433735	0.891566265	0.826666667	0.173333333
New York	710	Sarah Lawrence College	Traditional	12	1	11	10	3	0.083333333	0.916666667	0.769230769	0.230769231
New York	715	School of Visual Arts	Traditional	16	2	14	10	6	0.125	0.875	0.625	0.375
New York	720	Siena College	Traditional	12	4	8	12	0	0.333333333	0.666666667	1	0
New York	725	Skidmore College	Traditional	31	4	27	23	6	0.129032258	0.870967742	0.793103448	0.206896552
New York	682	St John's University - Staten Island	Traditional	60	9	51	45	13	0.15	0.85	0.775862069	0.224137931
New York	665	St. Bonaventure University	Traditional	155	28	127	106	20	0.180645161	0.819354839	0.841269841	0.158730159
New York	670	St. Francis College	Traditional	135	26	109	75	52	0.192592593	0.807407407	0.590551181	0.409448819
New York	675	St. John Fisher College	Traditional	178	38	140	161	21	0.213483146	0.786516854	0.884615385	0.115384615
New York	680	St. John's University - Main	Traditional	545	104	441	247	241	0.190825688	0.809174312	0.506147541	0.493852459
New York	680	St. John's University - Main	Alternative, IHE-based	309	130	179	102	145	0.420711974	0.579288026	0.412955466	0.587044534
New York	690	St. Joseph's College-Main	Traditional	78	17	61	61	15	0.217948718	0.782051282	0.802631579	0.197368421
New York	695	St. Joseph's College-Suffolk	Traditional	393	74	319	292	50	0.188295165	0.811704835	0.85380117	0.14619883
New York	700	St. Lawrence University	Traditional	28	6	22	22	5	0.214285714	0.785714286	0.814814815	0.185185185
New York	705	St. Thomas Aquinas College	Traditional	151	15	136	97	39	0.099337748	0.900662252	0.713235294	0.286764706
New York	730	SUC Brockport	Traditional	387	178	209	277	43	0.45994832	0.54005168	0.865625	0.134375
New York	735	SUC Buffalo	Traditional	1044	213	830	304	83	0.2042186	0.7957814	0.785529716	0.214470284
New York	735	SUC Buffalo	Alternative, IHE-based	1	1	0	1	0	1	0	1	0
New York	740	SUC Cortland	Traditional	1336	397	939	1032	222	0.297155689	0.702844311	0.822966507	0.177033493
New York	745	SUC Fredonia	Traditional	852	265	587	731	101	0.311032864	0.688967136	0.878605769	0.121394231
New York	750	SUC Geneseo	Traditional	659	160	499	523	89	0.242792109	0.757207891	0.854575163	0.145424837
New York	755	SUC New Paltz	Traditional	573	124	449	412	132	0.216404887	0.783595113	0.757352941	0.242647059
New York	760	SUC Old Westbury	Traditional	334	67	267	210	133	0.200598802	0.799401198	0.612244898	0.387755102
New York	765	SUC Oneonta	Traditional	778	155	623	681	79	0.199228792	0.800771208	0.896052632	0.103947368
New York	770	SUC Oswego	Traditional	602	216	386	514	88	0.358803987	0.641196013	0.853820598	0.146179402
New York	775	SUC Plattsburgh	Traditional	376	96	280	315	49	0.255319149	0.744680851	0.865384615	0.134615385
New York	776	SUC Plattsburgh at ACC	Traditional	14	4	10	13	1	0.285714286	0.714285714	0.928571429	0.071428571
New York	780	SUC Potsdam	Traditional	585	175	410	475	81	0.299145299	0.700854701	0.854316547	0.145683453
New York	782	SUNY  Empire State College	Traditional	5	1	4	4	0	0.2	0.8	1	0
New York	782	SUNY  Empire State College	Alternative, IHE-based	91	33	58	74	9	0.362637363	0.637362637	0.891566265	0.108433735
New York	785	SUNY Albany	Traditional	326	37	289	276	59	0.113496933	0.886503067	0.823880597	0.176119403
New York	790	SUNY Binghamton	Traditional	50	16	34	44	7	0.32	0.68	0.862745098	0.137254902
New York	795	SUNY Buffalo	Traditional	68	10	57	55	6	0.149253731	0.850746269	0.901639344	0.098360656
New York	800	SUNY Stony Brook	Traditional	251	95	156	163	66	0.378486056	0.621513944	0.711790393	0.288209607
New York	810	Syracuse University	Traditional	421	83	338	305	125	0.197149644	0.802850356	0.709302326	0.290697674
New York	400	Teachers College at Columbia University	Traditional	803	126	675	431	306	0.157303371	0.842696629	0.584803256	0.415196744
New York	400	Teachers College at Columbia University	Alternative, IHE-based	25	13	12	18	5	0.52	0.48	0.782608696	0.217391304
New York	306	The American Museum of Natural History	Traditional	16	6	10	11	7	0.375	0.625	0.611111111	0.388888889
New York	823	Touro College - Bay Shore Campus	Traditional	348	72	276	320	52	0.206896552	0.793103448	0.860215054	0.139784946
New York	822	Touro College - Flatbush	Traditional	936	128	808	810	180	0.136752137	0.863247863	0.818181818	0.181818182
New York	820	Touro College - Manhattan	Traditional	2491	414	2075	1945	849	0.16633186	0.83366814	0.696134574	0.303865426
New York	825	Union Graduate College	Traditional	24	8	16	19	12	0.333333333	0.666666667	0.612903226	0.387096774
New York	830	University of Rochester	Traditional	175	71	104	122	35	0.405714286	0.594285714	0.777070064	0.222929936
New York	835	Utica College	Traditional	229	59	170	199	20	0.257641921	0.742358079	0.908675799	0.091324201
New York	840	Vassar College	Traditional	32	7	25	17	4	0.21875	0.78125	0.80952381	0.19047619
New York	845	Wagner College	Traditional	62	11	51	45	12	0.177419355	0.822580645	0.789473684	0.210526316
New York	850	Wells College	Traditional	13	3	10	12	2	0.230769231	0.769230769	0.857142857	0.142857143
New York	855	Yeshiva University	Traditional	26	0	26	26	0	0	1	1	0
North Carolina	5010	Appalachian State University	Traditional	2244	655	1589	2028	181	0.291889483	0.708110517	0.918062472	0.081937528
North Carolina	5010	Appalachian State University	Alternative, IHE-based	56	21	35	49	6	0.375	0.625	0.890909091	0.109090909
North Carolina	5016	Barton College	Traditional	39	8	31	33	6	0.205128205	0.794871795	0.846153846	0.153846154
North Carolina	5016	Barton College	Alternative, IHE-based	2	0	2	0	2	0	1	0	1
North Carolina	5055	Belmont Abbey College	Traditional	23	2	21	22	1	0.086956522	0.913043478	0.956521739	0.043478261
North Carolina	5058	Bennett College	Traditional	5	0	0	0	5			0	1
North Carolina	5073	Brevard College	Traditional	17	6	11	14	3	0.352941176	0.647058824	0.823529412	0.176470588
North Carolina	5100	Campbell University	Traditional	37	6	31	34	3	0.162162162	0.837837838	0.918918919	0.081081081
North Carolina	5100	Campbell University	Alternative, IHE-based	4	1	3	4	0	0.25	0.75	1	0
North Carolina	5103	Catawba  College	Traditional	34	11	23	31	3	0.323529412	0.676470588	0.911764706	0.088235294
North Carolina	5130	Catawba Regional Alternative Licensing Center	Alternative, not IHE-based	1289	291	423	402	229	0.407563025	0.592436975	0.637083994	0.362916006
North Carolina	5106	Charlotte Regional Alternative Licensing Center	Alternative, not IHE-based	1030	364	666	218	208	0.353398058	0.646601942	0.511737089	0.488262911
North Carolina	5107	Chowan University	Traditional	43	13	30	30	13	0.302325581	0.697674419	0.697674419	0.302325581
North Carolina	5156	Duke  University	Traditional	25	8	17	16	9	0.32	0.68	0.64	0.36
North Carolina	5180	East Carolina University	Traditional	672	110	562	593	79	0.163690476	0.836309524	0.882440476	0.117559524
North Carolina	5180	East Carolina University	Alternative, IHE-based	320	88	232	233	87	0.275	0.725	0.728125	0.271875
North Carolina	5629	Elizabeth City State University	Traditional	91	13	78	54	37	0.142857143	0.857142857	0.593406593	0.406593407
North Carolina	5629	Elizabeth City State University	Alternative, IHE-based	2	0	2	0	2	0	1	0	1
North Carolina	5183	Elon University	Traditional	119	8	111	107	12	0.067226891	0.932773109	0.899159664	0.100840336
North Carolina	5212	Fayetteville State University	Traditional	53	13	40	27	26	0.245283019	0.754716981	0.509433962	0.490566038
North Carolina	5212	Fayetteville State University	Alternative, IHE-based	70	15	55	15	55	0.214285714	0.785714286	0.214285714	0.785714286
North Carolina	5242	Gardner-Webb University	Traditional	94	25	69	75	8	0.265957447	0.734042553	0.903614458	0.096385542
North Carolina	5260	Greensboro College	Traditional	52	15	37	43	9	0.288461538	0.711538462	0.826923077	0.173076923
North Carolina	5260	Greensboro College	Alternative, IHE-based	17	4	13	9	8	0.235294118	0.764705882	0.529411765	0.470588235
North Carolina	5261	Guilford College	Traditional	16	3	13	13	3	0.1875	0.8125	0.8125	0.1875
North Carolina	5293	High Point University	Traditional	102	8	94	93	9	0.078431373	0.921568627	0.911764706	0.088235294
North Carolina	5293	High Point University	Alternative, IHE-based	1	1	0	0	1	1	0	0	1
North Carolina	5364	Lees-McRae College	Traditional	37	5	32	37	0	0.135135135	0.864864865	1	0
North Carolina	5365	Lenoir-Rhyne  University	Traditional	62	18	44	53	9	0.290322581	0.709677419	0.85483871	0.14516129
North Carolina	5367	Livingstone College	Traditional	7	1	6	1	6	0.142857143	0.857142857	0.142857143	0.857142857
North Carolina	5395	Mars Hill University	Traditional	97	24	73	92	5	0.24742268	0.75257732	0.948453608	0.051546392
North Carolina	5410	Meredith College	Traditional	79	1	78	62	15	0.012658228	0.987341772	0.805194805	0.194805195
North Carolina	5426	Methodist University	Traditional	18	3	15	15	0	0.166666667	0.833333333	1	0
North Carolina	5427	Mid-Atlantic Christian University	Traditional	2	0	2	2	0	0	1	1	0
North Carolina	5454	Nash Regional Alternative Licensing Center	Alternative, not IHE-based	995	249	550	335	371	0.311639549	0.688360451	0.474504249	0.525495751
North Carolina	5003	North Carolina A&T State University	Traditional	104	17	87	16	86	0.163461538	0.836538462	0.156862745	0.843137255
North Carolina	5003	North Carolina A&T State University	Alternative, IHE-based	15	6	9	3	12	0.4	0.6	0.2	0.8
North Carolina	5495	North Carolina Central University	Traditional	302	33	269	36	254	0.109271523	0.890728477	0.124137931	0.875862069
North Carolina	5495	North Carolina Central University	Alternative, IHE-based	0	0	0	0	0
North Carolina	5496	North Carolina State University	Traditional	692	151	541	552	140	0.218208092	0.781791908	0.797687861	0.202312139
North Carolina	5496	North Carolina State University	Alternative, IHE-based	196	77	119	127	69	0.392857143	0.607142857	0.647959184	0.352040816
North Carolina	5501	North Carolina Wesleyan College	Traditional	29	4	25	24	3	0.137931034	0.862068966	0.888888889	0.111111111
North Carolina	5501	North Carolina Wesleyan College	Alternative, IHE-based	10	2	8	3	7	0.2	0.8	0.3	0.7
North Carolina	5536	Pfeiffer  University	Traditional	43	5	38	39	4	0.11627907	0.88372093	0.906976744	0.093023256
North Carolina	5560	Queens University of Charlotte	Traditional	36	3	33	27	9	0.083333333	0.916666667	0.75	0.25
North Carolina	5210	Region 2 - Fayetteville	Alternative, not IHE-based	1164	387	777	458	496	0.332474227	0.667525773	0.480083857	0.519916143
North Carolina	5596	Saint Augustine's University	Traditional	4	1	3	0	4	0.25	0.75	0	1
North Carolina	5607	Salem College	Traditional	120	11	109	74	42	0.091666667	0.908333333	0.637931034	0.362068966
North Carolina	5612	Shaw  University	Traditional	2	0	2	0	2	0	1	0	1
North Carolina	5214	St. Andrews University	Traditional	59	12	47	49	10	0.203389831	0.796610169	0.830508475	0.169491525
North Carolina	5554	TEACH CHARLOTTE TNTP	Alternative, not IHE-based	117	35	82	52	61	0.299145299	0.700854701	0.460176991	0.539823009
North Carolina	5424	University of Mount Olive	Traditional	217	47	170	140	77	0.216589862	0.783410138	0.64516129	0.35483871
North Carolina	5424	University of Mount Olive	Alternative, IHE-based	4	0	4	0	4	0	1	0	1
North Carolina	5013	University of North Carolina-Asheville	Traditional	71	21	50	67	7	0.295774648	0.704225352	0.905405405	0.094594595
North Carolina	5816	University of North Carolina-Chapel Hill	Traditional	95	18	77	70	25	0.189473684	0.810526316	0.736842105	0.263157895
North Carolina	5816	University of North Carolina-Chapel Hill	Alternative, IHE-based	5	1	4	3	2	0.2	0.8	0.6	0.4
North Carolina	5105	University of North Carolina-Charlotte	Traditional	1381	236	1145	979	368	0.170890659	0.829109341	0.726800297	0.273199703
North Carolina	5105	University of North Carolina-Charlotte	Alternative, IHE-based	111	28	83	76	34	0.252252252	0.747747748	0.690909091	0.309090909
North Carolina	5913	University of North Carolina-Greensboro	Traditional	477	88	389	348	126	0.184486373	0.815513627	0.734177215	0.265822785
North Carolina	5913	University of North Carolina-Greensboro	Alternative, IHE-based	27	12	15	21	4	0.444444444	0.555555556	0.84	0.16
North Carolina	5534	University of North Carolina-Pembroke	Traditional	222	47	175	159	63	0.211711712	0.788288288	0.716216216	0.283783784
North Carolina	5534	University of North Carolina-Pembroke	Alternative, IHE-based	460	33	427	306	154	0.07173913	0.92826087	0.665217391	0.334782609
North Carolina	5907	University of North Carolina-Wilmington	Traditional	430	45	385	368	62	0.104651163	0.895348837	0.855813953	0.144186047
North Carolina	5907	University of North Carolina-Wilmington	Alternative, IHE-based	107	24	83	89	18	0.224299065	0.775700935	0.831775701	0.168224299
North Carolina	5885	Wake Forest University	Traditional	24	11	13	21	3	0.458333333	0.541666667	0.875	0.125
North Carolina	5897	Western Carolina University	Traditional	419	79	340	370	49	0.188544153	0.811455847	0.883054893	0.116945107
North Carolina	5897	Western Carolina University	Alternative, IHE-based	35	7	28	30	5	0.2	0.8	0.857142857	0.142857143
North Carolina	5531	William Peace University	Traditional	18	2	16	16	2	0.111111111	0.888888889	0.888888889	0.111111111
North Carolina	5531	William Peace University	Alternative, IHE-based	0	0	0	0	0
North Carolina	5908	Wingate University	Traditional	93	26	67	85	8	0.279569892	0.720430108	0.913978495	0.086021505
North Carolina	5908	Wingate University	Alternative, IHE-based	25	2	23	20	5	0.08	0.92	0.8	0.2
North Carolina	5909	Winston-Salem State University	Traditional	57	14	43	16	41	0.245614035	0.754385965	0.280701754	0.719298246
North Carolina	5909	Winston-Salem State University	Alternative, IHE-based	0	0	0	0	0
North Dakota	6477	Dickinson State University	Traditional	125	92	34	118	7	0.73015873	0.26984127	0.944	0.056
North Dakota	6511	Fort Berthold Community College	Traditional	0	0	0	0	0
North Dakota	6318	Jamestown College	Traditional	115	77	38	106	9	0.669565217	0.330434783	0.92173913	0.07826087
North Dakota	6478	Mayville State University	Traditional	90	21	69	89	1	0.233333333	0.766666667	0.988888889	0.011111111
North Dakota	6479	Minot State University	Traditional	183	34	149	162	17	0.18579235	0.81420765	0.905027933	0.094972067
North Dakota	6474	North Dakota State University	Traditional	104	44	62	103	1	0.41509434	0.58490566	0.990384615	0.009615385
North Dakota	6476	Sitting Bull College	Traditional	4	1	3	2	2	0.25	0.75	0.5	0.5
North Dakota	6813	Turtle Mountain Community College	Traditional	21	5	16	1	20	0.238095238	0.761904762	0.047619048	0.952380952
North Dakota	6425	United Tribes Technical College	Traditional	8	1	7	0	8	0.125	0.875	0	1
North Dakota	6428	University of Mary	Traditional	267	90	177	227	27	0.337078652	0.662921348	0.893700787	0.106299213
North Dakota	6878	University of North Dakota	Traditional	332	77	255	309	20	0.231927711	0.768072289	0.939209726	0.060790274
North Dakota	6480	Valley City State University	Traditional	217	38	179	202	14	0.175115207	0.824884793	0.935185185	0.064814815
Northern Mariana Islands	1	Northern Marianas College	Traditional	140	33	107	2	138	0.235714286	0.764285714	0.014285714	0.985714286
Ohio	140111	Antioch University Midwest	Traditional	32	8	24	23	5	0.25	0.75	0.821428571	0.178571429
Ohio	063396	Ashland University	Traditional	674	387	287	604	77	0.574183976	0.425816024	0.886930984	0.113069016
Ohio	063586	Baldwin Wallace University	Traditional	337	99	240	303	35	0.292035398	0.707964602	0.896449704	0.103550296
Ohio	063602	Bluffton University	Traditional	105	38	67	104	1	0.361904762	0.638095238	0.99047619	0.00952381
Ohio	062893	Bowling Green State University	Traditional	2019	525	1463	1819	234	0.264084507	0.735915493	0.886020458	0.113979542
Ohio	063610	Capital University	Traditional	225	85	140	205	13	0.377777778	0.622222222	0.940366972	0.059633028
Ohio	063628	Case Western Reserve University	Traditional	27	7	20	21	6	0.259259259	0.740740741	0.777777778	0.222222222
Ohio	063636	Cedarville University	Traditional	135	27	108	125	10	0.2	0.8	0.925925926	0.074074074
Ohio	068254	Central State University	Traditional	50	15	35	0	35	0.3	0.7	0	1
Ohio	126078	Cincinnati Christian University	Traditional	19	0	19	18	1	0	1	0.947368421	0.052631579
Ohio	062950	Cleveland State University	Traditional	636	165	471	440	193	0.259433962	0.740566038	0.695102686	0.304897314
