School Year,State,Exit Code,Disability,Age 14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20,Age 21,Age 14 to 21 total,Hispanic/Latino,American Indian or Alaska Native,Asian,Black or African American,Native Hawaiian or Other Pacific Islander,White,Two or more races,Male,Female,Limited English proficiency,Non-limited English proficiency
2013-2014,MICHIGAN,Died,Traumatic brain injury,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Dropped out,Traumatic brain injury,1,0,2,2,3,5,4,1,18,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Graduated with a regular high school diploma and received a certificate,Traumatic brain injury,0,0,1,15,22,3,2,0,43,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Graduated with regular high school diploma,Traumatic brain injury,0,0,1,15,15,0,1,0,32,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,"Moved, known to be continuing",Traumatic brain injury,1,5,3,12,6,3,1,1,32,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Reached maximum age,Traumatic brain injury,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Received a certificate,Traumatic brain injury,0,0,0,0,7,3,1,0,11,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Total exiting school,Traumatic brain injury,1,0,3,17,25,8,6,1,61,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Total exiting special education,Traumatic brain injury,2,5,7,29,31,11,7,2,94,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Transferred to regular education,Traumatic brain injury,0,0,1,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Died,Visual impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Dropped out,Visual impairment,0,0,0,2,0,2,0,1,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Graduated with a regular high school diploma and received a certificate,Visual impairment,0,0,0,35,20,4,1,0,60,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Graduated with regular high school diploma,Visual impairment,0,0,0,33,17,4,1,0,55,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,"Moved, known to be continuing",Visual impairment,2,6,5,7,1,1,1,0,23,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Reached maximum age,Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Received a certificate,Visual impairment,0,0,0,2,3,0,0,0,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Total exiting school,Visual impairment,0,0,0,37,20,6,1,1,65,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Total exiting special education,Visual impairment,4,6,6,44,21,7,2,1,91,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MICHIGAN,Transferred to regular education,Visual impairment,2,0,1,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,All Disabilities,2,4,7,2,3,2,1,0,21,0,1,3,2,0,15,0,18,3,1,20
2013-2014,MINNESOTA,Dropped out,All Disabilities,10,37,75,215,231,92,37,7,704,63,59,10,140,2,408,22,498,206,26,678
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,All Disabilities,0,2,4,2452,2125,386,555,306,5830,405,125,210,686,2,4261,141,3785,2045,152,5678
2013-2014,MINNESOTA,Graduated with regular high school diploma,All Disabilities,0,2,4,2452,2125,386,555,306,5830,405,125,210,686,2,4261,141,3785,2045,152,5678
2013-2014,MINNESOTA,"Moved, known to be continuing",All Disabilities,166,195,248,216,121,34,13,1,994,90,77,11,184,2,590,40,674,320,25,969
2013-2014,MINNESOTA,Reached maximum age,All Disabilities,-,-,-,-,-,-,35,16,51,1,1,2,8,0,37,2,34,17,1,50
2013-2014,MINNESOTA,Received a certificate,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,All Disabilities,12,43,86,2669,2359,480,628,329,6606,469,186,225,836,4,4721,165,4335,2271,180,6426
2013-2014,MINNESOTA,Total exiting special education,All Disabilities,403,414,491,2932,2491,519,641,330,8221,609,271,269,1079,6,5769,218,5433,2788,241,7980
2013-2014,MINNESOTA,Transferred to regular education,All Disabilities,225,176,157,47,11,5,0,0,621,50,8,33,59,0,458,13,424,197,36,585
2013-2014,MINNESOTA,Died,Autism,0,0,0,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Autism,0,2,4,7,5,4,1,0,23,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Autism,0,1,0,228,209,50,151,77,716,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Autism,0,1,0,228,209,50,151,77,716,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Autism,12,19,14,15,7,3,3,1,74,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Autism,-,-,-,-,-,-,10,1,11,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Autism,0,3,4,235,215,54,162,78,751,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Autism,34,45,41,262,223,57,165,79,906,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Autism,22,23,23,12,1,0,0,0,81,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Deaf-blindness,0,0,0,2,0,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Deaf-blindness,0,0,0,1,0,2,3,0,6,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Deaf-blindness,0,0,0,1,0,2,3,0,6,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Deaf-blindness,0,0,0,1,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Deaf-blindness,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Deaf-blindness,0,0,0,3,0,2,3,0,8,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Deaf-blindness,0,0,0,4,0,2,3,0,9,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Emotional disturbance,0,0,1,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Emotional disturbance,4,18,26,83,93,29,14,2,269,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Emotional disturbance,0,0,3,351,326,65,44,14,803,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Emotional disturbance,0,0,3,351,326,65,44,14,803,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Emotional disturbance,60,71,116,86,50,3,3,0,389,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Emotional disturbance,-,-,-,-,-,-,6,5,11,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Emotional disturbance,4,18,30,434,419,94,64,21,1084,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Emotional disturbance,94,108,173,529,472,100,67,21,1564,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Emotional disturbance,30,19,27,9,3,3,0,0,91,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Hearing impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Hearing impairment,0,0,0,0,2,2,0,1,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Hearing impairment,0,0,0,57,55,13,12,4,141,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Hearing impairment,0,0,0,57,55,13,12,4,141,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Hearing impairment,1,1,1,2,2,2,0,0,9,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Hearing impairment,-,-,-,-,-,-,1,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Hearing impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Hearing impairment,0,0,0,57,57,15,13,5,147,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Hearing impairment,5,3,4,60,59,17,13,5,166,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Hearing impairment,4,2,3,1,0,0,0,0,10,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Intellectual disability,1,1,1,1,1,0,1,0,6,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Intellectual disability,0,3,3,5,15,4,3,1,34,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Intellectual disability,0,0,0,43,124,48,213,123,551,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Intellectual disability,0,0,0,43,124,48,213,123,551,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Intellectual disability,5,10,9,15,3,7,2,0,51,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Intellectual disability,-,-,-,-,-,-,12,5,17,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Intellectual disability,1,4,4,49,140,52,229,129,608,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Intellectual disability,6,16,13,64,143,59,231,129,661,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Intellectual disability,0,2,0,0,0,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Multiple disabilities,0,1,1,0,0,1,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Multiple disabilities,1,1,0,0,1,1,0,0,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Multiple disabilities,0,0,0,3,6,7,22,20,58,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Multiple disabilities,0,0,0,3,6,7,22,20,58,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Multiple disabilities,3,3,2,2,4,1,0,0,15,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Multiple disabilities,-,-,-,-,-,-,2,0,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Multiple disabilities,1,2,1,3,7,9,24,20,67,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Multiple disabilities,4,5,3,5,11,10,24,20,82,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Multiple disabilities,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Orthopedic impairment,0,0,0,0,0,1,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Orthopedic impairment,0,1,0,0,0,0,1,0,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Orthopedic impairment,0,0,0,25,33,3,14,11,86,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Orthopedic impairment,0,0,0,25,33,3,14,11,86,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Orthopedic impairment,1,1,1,1,1,0,1,0,6,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Orthopedic impairment,-,-,-,-,-,-,1,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Orthopedic impairment,0,1,0,25,33,4,16,11,90,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Orthopedic impairment,3,4,5,26,34,4,17,11,104,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Orthopedic impairment,2,2,4,0,0,0,0,0,8,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Other health impairment,0,1,1,0,1,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Other health impairment,4,5,13,46,52,22,2,0,144,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Other health impairment,0,0,1,716,458,67,42,26,1310,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Other health impairment,0,0,1,716,458,67,42,26,1310,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Other health impairment,38,39,47,40,31,6,1,0,202,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Other health impairment,-,-,-,-,-,-,2,3,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Other health impairment,4,6,15,762,511,89,46,29,1462,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Other health impairment,72,87,93,809,544,96,47,29,1777,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Other health impairment,30,42,31,7,2,1,0,0,113,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Specific learning disability,1,0,3,1,0,0,0,0,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Specific learning disability,1,7,28,69,63,26,16,3,213,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Specific learning disability,0,0,0,941,864,121,42,26,1994,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Specific learning disability,0,0,0,941,864,121,42,26,1994,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Specific learning disability,44,46,56,52,21,11,3,0,233,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Specific learning disability,-,-,-,-,-,-,1,2,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Specific learning disability,2,7,31,1011,927,147,59,31,2215,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Specific learning disability,102,111,146,1076,952,159,62,31,2639,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Specific learning disability,56,58,59,13,4,1,0,0,191,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Speech or language impairment,0,1,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Speech or language impairment,0,0,1,0,0,2,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Speech or language impairment,0,0,0,56,35,7,4,2,104,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Speech or language impairment,0,0,0,56,35,7,4,2,104,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Speech or language impairment,2,4,1,0,2,0,0,0,9,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Speech or language impairment,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Speech or language impairment,0,1,1,56,35,9,4,2,108,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Speech or language impairment,83,32,12,61,38,9,4,2,241,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Speech or language impairment,81,27,10,5,1,0,0,0,124,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Traumatic brain injury,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Traumatic brain injury,0,0,0,3,0,2,0,0,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Traumatic brain injury,0,0,0,20,12,3,7,3,45,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Traumatic brain injury,0,0,0,20,12,3,7,3,45,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Traumatic brain injury,0,1,1,2,0,1,0,0,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Traumatic brain injury,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Traumatic brain injury,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Traumatic brain injury,0,0,0,23,12,5,7,3,50,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Traumatic brain injury,0,1,1,25,12,6,7,3,55,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Traumatic brain injury,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Died,Visual impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Dropped out,Visual impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with a regular high school diploma and received a certificate,Visual impairment,0,1,0,11,3,0,1,0,16,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Graduated with regular high school diploma,Visual impairment,0,1,0,11,3,0,1,0,16,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,"Moved, known to be continuing",Visual impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Reached maximum age,Visual impairment,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Received a certificate,Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting school,Visual impairment,0,1,0,11,3,0,1,0,16,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Total exiting special education,Visual impairment,0,2,0,11,3,0,1,0,17,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MINNESOTA,Transferred to regular education,Visual impairment,0,1,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Died,All Disabilities,2,3,1,1,1,1,1,0,10,0,0,x,5,x,5,0,6,4,0,10
2013-2014,MISSISSIPPI,Dropped out,All Disabilities,10,8,32,114,90,23,6,0,283,3,0,x,175,x,105,0,203,80,1,282
2013-2014,MISSISSIPPI,Graduated with a regular high school diploma and received a certificate,All Disabilities,0,1,16,670,1356,407,97,15,2562,49,6,x,1536,x,963,3,1706,856,20,2542
2013-2014,MISSISSIPPI,Graduated with regular high school diploma,All Disabilities,-,-,2,251,491,138,10,1,893,24,2,x,424,x,440,2,610,283,7,886
2013-2014,MISSISSIPPI,"Moved, known to be continuing",All Disabilities,213,209,163,103,30,7,0,0,725,3,1,x,430,x,282,8,510,215,2,723
2013-2014,MISSISSIPPI,Reached maximum age,All Disabilities,-,-,-,-,-,-,-,8,8,0,0,x,6,x,2,0,6,2,0,8
2013-2014,MISSISSIPPI,Received a certificate,All Disabilities,0,1,14,419,865,269,87,14,1669,25,4,x,1112,x,523,1,1096,573,13,1656
2013-2014,MISSISSIPPI,Total exiting school,All Disabilities,12,12,49,785,1447,431,104,23,2863,52,6,x,1722,x,1075,3,1921,942,21,2842
2013-2014,MISSISSIPPI,Total exiting special education,All Disabilities,284,262,232,918,1487,439,104,23,3749,60,8,x,2224,x,1439,11,2548,1201,26,3723
2013-2014,MISSISSIPPI,Transferred to regular education,All Disabilities,59,41,20,30,10,1,0,0,161,5,1,x,72,x,82,0,117,44,3,158
2013-2014,MISSISSIPPI,Died,Autism,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Dropped out,Autism,0,0,1,0,1,1,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Graduated with a regular high school diploma and received a certificate,Autism,0,0,0,30,50,19,13,0,112,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Graduated with regular high school diploma,Autism,-,-,0,8,20,5,1,0,34,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,"Moved, known to be continuing",Autism,7,3,2,7,2,0,0,0,21,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Reached maximum age,Autism,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Received a certificate,Autism,0,0,0,22,30,14,12,0,78,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Total exiting school,Autism,0,0,1,30,51,20,13,2,117,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Total exiting special education,Autism,9,5,4,37,53,20,13,2,143,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Transferred to regular education,Autism,2,2,1,0,0,0,0,0,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Died,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Dropped out,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Graduated with a regular high school diploma and received a certificate,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Graduated with regular high school diploma,Deaf-blindness,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,"Moved, known to be continuing",Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Reached maximum age,Deaf-blindness,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Received a certificate,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Total exiting school,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Total exiting special education,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Transferred to regular education,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Died,Emotional disturbance,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Dropped out,Emotional disturbance,5,2,4,28,20,2,2,0,63,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Graduated with a regular high school diploma and received a certificate,Emotional disturbance,0,1,3,72,88,17,2,0,183,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Graduated with regular high school diploma,Emotional disturbance,-,-,0,25,23,5,0,0,53,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,"Moved, known to be continuing",Emotional disturbance,45,62,41,34,7,0,0,0,189,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Reached maximum age,Emotional disturbance,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Received a certificate,Emotional disturbance,0,1,3,47,65,12,2,0,130,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Total exiting school,Emotional disturbance,5,3,7,100,108,19,4,1,247,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Total exiting special education,Emotional disturbance,55,72,50,137,118,19,4,1,456,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Transferred to regular education,Emotional disturbance,5,7,2,3,3,0,0,0,20,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Died,Hearing impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,MISSISSIPPI,Dropped out,Hearing impairment,0,0,1,1,0,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-
